 FID IID PHE CHR SNP1 SNP2 POS1 POS2 KB NSNP DENSITY PHOM PHET
 383202 383202 -9.000 2 . . 92897553 96583984 3686.432 360 10.240 0.953 0.047
 383202 383202 -9.000 2 . . 96664031 97108164 444.134 56 7.931 0.946 0.054
 383202 383202 -9.000 2 . . 97192868 99098047 1905.180 112 17.011 0.946 0.054
 383202 383202 -9.000 2 . . 99249440 99929992 680.553 120 5.671 0.950 0.050
 383202 383202 -9.000 2 . . 100707537 101272248 564.712 52 10.860 0.942 0.058
 383202 383202 -9.000 2 . . 101492596 102013362 520.767 85 6.127 0.953 0.047
 383202 383202 -9.000 2 . . 103737750 104610313 872.564 62 14.074 0.935 0.065
 383202 383202 -9.000 2 . . 104715613 107319494 2603.882 330 7.891 0.942 0.058
 383202 383202 -9.000 2 . . 107719182 108720250 1001.069 100 10.011 0.950 0.050
 383202 383202 -9.000 2 . . 108720319 109305474 585.156 85 6.884 0.929 0.071
 383202 383202 -9.000 2 . . 109535676 110054683 519.008 77 6.740 0.935 0.065
 383202 383202 -9.000 2 . . 110162757 110749610 586.854 137 4.284 0.964 0.036
 383202 383202 -9.000 2 . . 110896872 111962018 1065.147 59 18.053 0.949 0.051
 383202 383202 -9.000 2 . . 112448708 113175183 726.476 63 11.531 0.952 0.048
 383202 383202 -9.000 2 . . 113305748 114365894 1060.147 135 7.853 0.956 0.044
 383202 383202 -9.000 2 . . 114504759 115547625 1042.867 123 8.479 0.943 0.057
 383202 383202 -9.000 2 . . 116487786 117774095 1286.310 112 11.485 0.946 0.054
 383202 383202 -9.000 2 . . 117973172 120058497 2085.326 174 11.985 0.937 0.063
 383202 383202 -9.000 2 . . 120776326 123457376 2681.051 319 8.405 0.959 0.041
 383202 383202 -9.000 2 . . 123556459 124648235 1091.777 117 9.331 0.957 0.043
 383202 383202 -9.000 2 . . 124648259 125734557 1086.299 116 9.365 0.948 0.052
 383202 383202 -9.000 2 . . 126449616 127521113 1071.498 226 4.741 0.951 0.049
 383202 383202 -9.000 2 . . 128090120 129868099 1777.980 172 10.337 0.948 0.052
 383202 383202 -9.000 2 . . 129893052 130798808 905.757 88 10.293 0.932 0.068
 383202 383202 -9.000 2 . . 130872804 131619215 746.412 129 5.786 0.938 0.062
 383202 383202 -9.000 2 . . 131955479 133645626 1690.148 187 9.038 0.936 0.064
 383202 383202 -9.000 2 . . 133645683 135563382 1917.700 176 10.896 0.943 0.057
 383202 383202 -9.000 2 . . 135563501 136550141 986.641 134 7.363 0.948 0.052
 383202 383202 -9.000 2 . . 136779891 137564304 784.414 73 10.745 0.932 0.068
 383202 383202 -9.000 2 . . 137576735 137895426 318.692 87 3.663 0.954 0.046
 383202 383202 -9.000 2 . . 137923992 138506951 582.960 99 5.888 0.949 0.051
 383202 383202 -9.000 2 . . 139014484 140338724 1324.241 102 12.983 0.951 0.049
 383202 383202 -9.000 2 . . 140338859 141034483 695.625 94 7.400 0.947 0.053
 383202 383202 -9.000 2 . . 141034494 142929053 1894.560 298 6.358 0.936 0.064
 383202 383202 -9.000 2 . . 142929166 143592381 663.216 103 6.439 0.942 0.058
 383202 383202 -9.000 2 . . 143709515 144654047 944.533 184 5.133 0.957 0.043
 383202 383202 -9.000 2 . . 144941955 147009549 2067.595 155 13.339 0.955 0.045
 383202 383202 -9.000 2 . . 147372925 148791571 1418.647 203 6.988 0.926 0.074
 383202 383202 -9.000 2 . . 148906385 150049464 1143.080 128 8.930 0.945 0.055
 383202 383202 -9.000 3 . . 92479 1776420 1683.942 89 18.921 0.944 0.056
 383202 383202 -9.000 3 . . 1821818 2664425 842.608 103 8.181 0.942 0.058
 383202 383202 -9.000 3 . . 2865953 4237256 1371.304 141 9.726 0.936 0.064
 383202 383202 -9.000 3 . . 4326750 4727914 401.165 70 5.731 0.943 0.057
 383202 383202 -9.000 3 . . 4905520 5594693 689.174 59 11.681 0.949 0.051
 383202 383202 -9.000 3 . . 5594744 6886141 1291.398 184 7.018 0.973 0.027
 383202 383202 -9.000 3 . . 6913500 7469492 555.993 82 6.780 0.927 0.073
 383202 383202 -9.000 3 . . 7718480 8279540 561.061 83 6.760 0.940 0.060
 383202 383202 -9.000 3 . . 8335439 8815336 479.898 54 8.887 0.926 0.074
 383202 383202 -9.000 3 . . 8869410 9913882 1044.473 115 9.082 0.957 0.043
 383202 383202 -9.000 3 . . 9913933 10978316 1064.384 99 10.751 0.939 0.061
 383202 383202 -9.000 3 . . 14015603 14562116 546.514 90 6.072 0.956 0.044
 383202 383202 -9.000 3 . . 14661142 15657977 996.836 82 12.157 0.927 0.073
 383202 383202 -9.000 3 . . 15736143 16783919 1047.777 146 7.177 0.952 0.048
 383202 383202 -9.000 3 . . 17888435 18484536 596.102 74 8.055 0.932 0.068
 383202 383202 -9.000 3 . . 19888875 20834173 945.299 63 15.005 0.937 0.063
 383202 383202 -9.000 3 . . 21569915 22407733 837.819 108 7.758 0.935 0.065
 383202 383202 -9.000 3 . . 22513913 24787845 2273.933 256 8.883 0.949 0.051
 383202 383202 -9.000 3 . . 25497076 26990097 1493.022 107 13.953 0.953 0.047
 383202 383202 -9.000 3 . . 27256412 28468501 1212.090 190 6.379 0.953 0.047
 383202 383202 -9.000 3 . . 28964012 30512267 1548.256 151 10.253 0.954 0.046
 383202 383202 -9.000 3 . . 30882153 32333984 1451.832 135 10.754 0.926 0.074
 383202 383202 -9.000 3 . . 32966773 34678555 1711.783 248 6.902 0.944 0.056
 383202 383202 -9.000 3 . . 34739755 35948518 1208.764 135 8.954 0.948 0.052
 383202 383202 -9.000 3 . . 36291212 37419762 1128.551 103 10.957 0.942 0.058
 383202 383202 -9.000 3 . . 37505645 40467526 2961.882 239 12.393 0.958 0.042
 383202 383202 -9.000 3 . . 40520395 41380561 860.167 63 13.653 0.952 0.048
 383202 383202 -9.000 3 . . 41381022 46039696 4658.675 504 9.243 0.944 0.056
 383202 383202 -9.000 3 . . 46332152 47361175 1029.024 81 12.704 0.938 0.062
 383202 383202 -9.000 3 . . 48591528 50205377 1613.850 227 7.109 0.952 0.048
 383202 383202 -9.000 3 . . 51721429 53438627 1717.199 132 13.009 0.955 0.045
 383202 383202 -9.000 3 . . 53539254 56910178 3370.925 369 9.135 0.954 0.046
 383202 383202 -9.000 3 . . 57393410 60652527 3259.118 389 8.378 0.941 0.059
 383202 383202 -9.000 3 . . 60670946 62328151 1657.206 167 9.923 0.940 0.060
 383202 383202 -9.000 3 . . 62769301 63662785 893.485 85 10.512 0.941 0.059
 383202 383202 -9.000 3 . . 63830972 64698120 867.149 101 8.586 0.950 0.050
 383202 383202 -9.000 3 . . 64956429 65974078 1017.650 172 5.917 0.930 0.070
 383202 383202 -9.000 3 . . 66878954 67520467 641.514 82 7.823 0.927 0.073
 383202 383202 -9.000 3 . . 68484297 68928326 444.030 50 8.881 0.940 0.060
 383202 383202 -9.000 3 . . 69829528 70336264 506.737 61 8.307 0.951 0.049
 383202 383202 -9.000 3 . . 70628220 71676172 1047.953 69 15.188 0.928 0.072
 383202 383202 -9.000 3 . . 72879665 74248854 1369.190 209 6.551 0.952 0.048
 383202 383202 -9.000 3 . . 74844594 76724322 1879.729 234 8.033 0.936 0.064
 383202 383202 -9.000 3 . . 77029074 81150946 4121.873 474 8.696 0.945 0.055
 383202 383202 -9.000 3 . . 81374634 83662831 2288.198 221 10.354 0.950 0.050
 383202 383202 -9.000 3 . . 83803338 84600859 797.522 124 6.432 0.944 0.056
 383202 383202 -9.000 3 . . 84604852 87083062 2478.211 314 7.892 0.943 0.057
 383202 383202 -9.000 3 . . 87392510 89007564 1615.055 206 7.840 0.951 0.049
 383202 383202 -9.000 3 . . 89019981 91325219 2305.239 243 9.487 0.926 0.074
 383202 383202 -9.000 3 . . 91422322 93654368 2232.047 257 8.685 0.942 0.058
 383202 383202 -9.000 3 . . 94325436 95245939 920.504 82 11.226 0.939 0.061
 383202 383202 -9.000 3 . . 95271867 96627037 1355.171 210 6.453 0.948 0.052
 383202 383202 -9.000 3 . . 96718520 97260241 541.722 58 9.340 0.931 0.069
 383202 383202 -9.000 3 . . 97760973 100221948 2460.976 346 7.113 0.948 0.052
 383202 383202 -9.000 3 . . 102757663 104090371 1332.709 150 8.885 0.953 0.047
 383202 383202 -9.000 3 . . 104274324 107033538 2759.215 253 10.906 0.953 0.047
 383202 383202 -9.000 3 . . 107532445 109029638 1497.194 245 6.111 0.951 0.049
 383202 383202 -9.000 3 . . 109138419 109903963 765.545 184 4.161 0.957 0.043
 383202 383202 -9.000 3 . . 109959616 110857385 897.770 185 4.853 0.957 0.043
 383202 383202 -9.000 4 . . 43569 1155096 1111.528 239 4.651 0.967 0.033
 383202 383202 -9.000 4 . . 1155131 2334450 1179.320 335 3.520 0.946 0.054
 383202 383202 -9.000 4 . . 2388050 5293291 2905.242 402 7.227 0.960 0.040
 383202 383202 -9.000 4 . . 6638933 7289160 650.228 65 10.004 0.938 0.062
 383202 383202 -9.000 4 . . 9100524 11582068 2481.545 306 8.110 0.944 0.056
 383202 383202 -9.000 4 . . 12318467 13163414 844.948 67 12.611 0.940 0.060
 383202 383202 -9.000 4 . . 13509186 15075053 1565.868 251 6.239 0.960 0.040
 383202 383202 -9.000 4 . . 15343182 15922951 579.770 57 10.171 0.930 0.070
 383202 383202 -9.000 4 . . 15959529 17664483 1704.955 171 9.970 0.942 0.058
 383202 383202 -9.000 4 . . 18408912 19203145 794.234 70 11.346 0.929 0.071
 383202 383202 -9.000 4 . . 21010400 22354581 1344.182 129 10.420 0.938 0.062
 383202 383202 -9.000 4 . . 22530823 24289555 1758.733 185 9.507 0.935 0.065
 383202 383202 -9.000 4 . . 24359998 24691634 331.637 113 2.935 0.947 0.053
 383202 383202 -9.000 4 . . 24784843 25401306 616.464 50 12.329 0.940 0.060
 383202 383202 -9.000 4 . . 25591023 27293018 1701.996 126 13.508 0.952 0.048
 383202 383202 -9.000 4 . . 28021788 29450093 1428.306 130 10.987 0.946 0.054
 383202 383202 -9.000 4 . . 29465377 31073047 1607.671 131 12.272 0.947 0.053
 383202 383202 -9.000 4 . . 31073066 34038806 2965.741 284 10.443 0.947 0.053
 383202 383202 -9.000 4 . . 34039107 35617128 1578.022 84 18.786 0.940 0.060
 383202 383202 -9.000 4 . . 35638362 36041642 403.281 51 7.907 0.941 0.059
 383202 383202 -9.000 4 . . 36198544 37154822 956.279 51 18.751 0.941 0.059
 383202 383202 -9.000 4 . . 37155156 38979214 1824.059 160 11.400 0.969 0.031
 383202 383202 -9.000 4 . . 39241877 40894422 1652.546 130 12.712 0.946 0.054
 383202 383202 -9.000 4 . . 40990624 43502362 2511.739 170 14.775 0.953 0.047
 383202 383202 -9.000 4 . . 43502443 44666431 1163.989 121 9.620 0.926 0.074
 383202 383202 -9.000 4 . . 44754772 46472259 1717.488 147 11.684 0.946 0.054
 383202 383202 -9.000 4 . . 47130651 47843775 713.125 66 10.805 0.955 0.045
 383202 383202 -9.000 4 . . 47984033 53216533 5232.501 434 12.056 0.954 0.046
 383202 383202 -9.000 4 . . 53319069 56194208 2875.140 169 17.013 0.941 0.059
 383202 383202 -9.000 4 . . 56211689 57369333 1157.645 76 15.232 0.934 0.066
 383202 383202 -9.000 4 . . 57602655 58096489 493.835 74 6.673 0.919 0.081
 383202 383202 -9.000 4 . . 58938261 60179260 1241.000 153 8.111 0.941 0.059
 383202 383202 -9.000 4 . . 61338376 61689169 350.794 82 4.278 0.963 0.037
 383202 383202 -9.000 4 . . 61844603 63001364 1156.762 98 11.804 0.939 0.061
 383202 383202 -9.000 4 . . 63159525 63485602 326.078 76 4.291 0.947 0.053
 383202 383202 -9.000 4 . . 63498650 64155983 657.334 81 8.115 0.938 0.062
 383202 383202 -9.000 4 . . 66104725 68001705 1896.981 197 9.629 0.954 0.046
 383202 383202 -9.000 4 . . 68657574 70271138 1613.565 348 4.637 0.986 0.014
 383202 383202 -9.000 5 . . 66058 1585165 1519.108 250 6.076 0.972 0.028
 383202 383202 -9.000 5 . . 2090991 2605703 514.713 57 9.030 0.947 0.053
 383202 383202 -9.000 5 . . 2777506 3634795 857.290 63 13.608 0.937 0.063
 383202 383202 -9.000 5 . . 3724984 6712901 2987.918 270 11.066 0.948 0.052
 383202 383202 -9.000 5 . . 6846105 9144999 2298.895 282 8.152 0.954 0.046
 383202 383202 -9.000 5 . . 9145037 9747210 602.174 74 8.137 0.932 0.068
 383202 383202 -9.000 5 . . 9865386 10484913 619.528 55 11.264 0.945 0.055
 383202 383202 -9.000 5 . . 10496928 16161379 5664.452 598 9.472 0.948 0.052
 383202 383202 -9.000 5 . . 16175849 17197471 1021.623 143 7.144 0.930 0.070
 383202 383202 -9.000 5 . . 18358818 19182571 823.754 83 9.925 0.928 0.072
 383202 383202 -9.000 5 . . 19736598 20676318 939.721 149 6.307 0.940 0.060
 383202 383202 -9.000 5 . . 20676357 23100380 2424.024 184 13.174 0.935 0.065
 383202 383202 -9.000 5 . . 23198211 23857411 659.201 60 10.987 0.950 0.050
 383202 383202 -9.000 5 . . 25098193 26442038 1343.846 87 15.447 0.943 0.057
 383202 383202 -9.000 5 . . 26514493 27261365 746.873 109 6.852 0.936 0.064
 383202 383202 -9.000 5 . . 29262617 30713976 1451.360 227 6.394 0.952 0.048
 383202 383202 -9.000 5 . . 31539356 33769328 2229.973 191 11.675 0.948 0.052
 383202 383202 -9.000 5 . . 34750777 35203782 453.006 79 5.734 0.937 0.063
 383202 383202 -9.000 5 . . 35534116 36422328 888.213 75 11.843 0.920 0.080
 383202 383202 -9.000 5 . . 37074948 37718426 643.479 50 12.870 0.940 0.060
 383202 383202 -9.000 5 . . 38056162 38881839 825.678 101 8.175 0.941 0.059
 383202 383202 -9.000 5 . . 39500373 40012327 511.955 59 8.677 0.949 0.051
 383202 383202 -9.000 5 . . 40107093 41546986 1439.894 138 10.434 0.935 0.065
 383202 383202 -9.000 5 . . 41550555 42793635 1243.081 321 3.873 0.944 0.056
 383202 383202 -9.000 5 . . 43310926 46858733 3547.808 307 11.556 0.941 0.059
 383202 383202 -9.000 5 . . 46897026 47584618 687.593 82 8.385 0.927 0.073
 383202 383202 -9.000 5 . . 47645013 49114410 1469.398 171 8.593 0.936 0.064
 383202 383202 -9.000 5 . . 49132052 49906554 774.503 86 9.006 0.942 0.058
 383202 383202 -9.000 5 . . 50261843 51662134 1400.292 128 10.940 0.938 0.063
 383202 383202 -9.000 5 . . 51808749 53910058 2101.310 220 9.551 0.955 0.045
 383202 383202 -9.000 5 . . 54029830 55175361 1145.532 136 8.423 0.941 0.059
 383202 383202 -9.000 5 . . 55225012 56093956 868.945 132 6.583 0.939 0.061
 383202 383202 -9.000 5 . . 56171900 56487474 315.575 78 4.046 0.936 0.064
 383202 383202 -9.000 5 . . 56523715 56842362 318.648 79 4.034 0.924 0.076
 383202 383202 -9.000 5 . . 57023503 58421166 1397.664 222 6.296 0.955 0.045
 383202 383202 -9.000 5 . . 58519684 61376105 2856.422 571 5.002 0.960 0.040
 383202 383202 -9.000 5 . . 61430902 61964309 533.408 86 6.202 0.953 0.047
 383202 383202 -9.000 6 . . 115481 1218392 1102.912 181 6.093 0.956 0.044
 383202 383202 -9.000 6 . . 1425581 2184164 758.584 142 5.342 0.930 0.070
 383202 383202 -9.000 6 . . 2204800 2836330 631.531 128 4.934 0.953 0.047
 383202 383202 -9.000 6 . . 2836393 3301587 465.195 86 5.409 0.942 0.058
 383202 383202 -9.000 6 . . 3421206 5766666 2345.461 420 5.584 0.950 0.050
 383202 383202 -9.000 6 . . 6912571 9220539 2307.969 144 16.028 0.924 0.076
 383202 383202 -9.000 6 . . 9412521 10954251 1541.731 94 16.401 0.947 0.053
 383202 383202 -9.000 6 . . 11119211 13502989 2383.779 204 11.685 0.941 0.059
 383202 383202 -9.000 6 . . 13929485 15824504 1895.020 144 13.160 0.938 0.063
 383202 383202 -9.000 6 . . 18534878 18982904 448.027 83 5.398 0.940 0.060
 383202 383202 -9.000 6 . . 19099696 20652974 1553.279 91 17.069 0.934 0.066
 383202 383202 -9.000 6 . . 21307004 22671338 1364.335 89 15.330 0.933 0.067
 383202 383202 -9.000 6 . . 22792191 23519071 726.881 54 13.461 0.944 0.056
 383202 383202 -9.000 6 . . 23862490 25701581 1839.092 140 13.136 0.943 0.057
 383202 383202 -9.000 6 . . 25921171 26873679 952.509 84 11.339 0.940 0.060
 383202 383202 -9.000 6 . . 26887962 27441350 553.389 84 6.588 0.929 0.071
 383202 383202 -9.000 6 . . 27901499 29023893 1122.395 74 15.168 0.932 0.068
 383202 383202 -9.000 6 . . 29092961 29626724 533.764 69 7.736 0.928 0.072
 383202 383202 -9.000 6 . . 29744954 33436839 3691.886 641 5.760 0.956 0.044
 383202 383202 -9.000 6 . . 33436895 33779265 342.371 138 2.481 0.942 0.058
 383202 383202 -9.000 6 . . 34038832 35779404 1740.573 226 7.702 0.978 0.022
 383202 383202 -9.000 7 . . 324341 1545991 1221.651 240 5.090 0.963 0.038
 383202 383202 -9.000 7 . . 1641976 3935306 2293.331 218 10.520 0.959 0.041
 383202 383202 -9.000 7 . . 4508742 5941724 1432.983 133 10.774 0.940 0.060
 383202 383202 -9.000 7 . . 7198900 9059622 1860.723 197 9.445 0.954 0.046
 383202 383202 -9.000 7 . . 9534231 10651048 1116.818 88 12.691 0.943 0.057
 383202 383202 -9.000 7 . . 11486938 12987803 1500.866 115 13.051 0.948 0.052
 383202 383202 -9.000 7 . . 13031235 15409782 2378.548 227 10.478 0.952 0.048
 383202 383202 -9.000 7 . . 16337411 17503108 1165.698 83 14.045 0.940 0.060
 383202 383202 -9.000 7 . . 18174839 19144771 969.933 85 11.411 0.953 0.047
 383202 383202 -9.000 7 . . 19204570 20191721 987.152 87 11.347 0.954 0.046
 383202 383202 -9.000 7 . . 20932207 21952197 1019.991 77 13.247 0.948 0.052
 383202 383202 -9.000 7 . . 22228280 26151746 3923.467 273 14.372 0.945 0.055
 383202 383202 -9.000 7 . . 26861490 28120187 1258.698 73 17.242 0.945 0.055
 383202 383202 -9.000 7 . . 29433639 32080461 2646.823 205 12.911 0.937 0.063
 383202 383202 -9.000 7 . . 32250063 33410552 1160.490 130 8.927 0.931 0.069
 383202 383202 -9.000 7 . . 33432624 36099202 2666.579 298 8.948 0.940 0.060
 383202 383202 -9.000 7 . . 36746004 37363470 617.467 76 8.125 0.934 0.066
 383202 383202 -9.000 7 . . 37661902 37998024 336.123 64 5.252 0.938 0.063
 383202 383202 -9.000 8 . . 251222 1834666 1583.445 270 5.865 0.970 0.030
 383202 383202 -9.000 8 . . 1867634 2251139 383.506 94 4.080 0.936 0.064
 383202 383202 -9.000 8 . . 2282396 3336289 1053.894 203 5.192 0.946 0.054
 383202 383202 -9.000 8 . . 3609449 4725108 1115.660 85 13.125 0.941 0.059
 383202 383202 -9.000 8 . . 5014223 6210453 1196.231 133 8.994 0.955 0.045
 383202 383202 -9.000 8 . . 7713760 8912523 1198.764 87 13.779 0.954 0.046
 383202 383202 -9.000 8 . . 9390491 10819781 1429.291 202 7.076 0.950 0.050
 383202 383202 -9.000 8 . . 10925719 13423811 2498.093 160 15.613 0.944 0.056
 383202 383202 -9.000 8 . . 13861434 14214121 352.688 50 7.054 0.940 0.060
 383202 383202 -9.000 8 . . 15322607 15911785 589.179 73 8.071 0.945 0.055
 383202 383202 -9.000 8 . . 16027162 17627676 1600.515 132 12.125 0.939 0.061
 383202 383202 -9.000 8 . . 18694395 19017180 322.786 57 5.663 0.947 0.053
 383202 383202 -9.000 8 . . 19045557 20329814 1284.258 163 7.879 0.957 0.043
 383202 383202 -9.000 8 . . 21020070 21741224 721.155 65 11.095 0.923 0.077
 383202 383202 -9.000 8 . . 22325270 24263684 1938.415 211 9.187 0.934 0.066
 383202 383202 -9.000 8 . . 24263701 27524728 3261.028 346 9.425 0.951 0.049
 383202 383202 -9.000 8 . . 27636304 28294938 658.635 67 9.830 0.925 0.075
 383202 383202 -9.000 8 . . 28715535 31136477 2420.943 339 7.141 0.959 0.041
 383202 383202 -9.000 9 . . 13197 1431495 1418.299 205 6.919 0.961 0.039
 383202 383202 -9.000 9 . . 1431630 2981256 1549.627 278 5.574 0.942 0.058
 383202 383202 -9.000 9 . . 3045952 4226512 1180.561 267 4.422 0.940 0.060
 383202 383202 -9.000 9 . . 4937554 6671407 1733.854 221 7.845 0.946 0.054
 383202 383202 -9.000 9 . . 6931714 10753219 3821.506 301 12.696 0.950 0.050
 383202 383202 -9.000 9 . . 11153903 12955661 1801.759 181 9.954 0.967 0.033
 383202 383202 -9.000 9 . . 14788887 16017295 1228.409 98 12.535 0.939 0.061
 383202 383202 -9.000 9 . . 17200911 17577041 376.131 51 7.375 0.941 0.059
 383202 383202 -9.000 9 . . 17725877 18952497 1226.621 83 14.779 0.928 0.072
 383202 383202 -9.000 9 . . 18967172 19291071 323.900 51 6.351 0.941 0.059
 383202 383202 -9.000 9 . . 19761601 20873809 1112.209 158 7.039 0.956 0.044
 383202 383202 -9.000 9 . . 21243303 23011006 1767.704 111 15.925 0.955 0.045
 383202 383202 -9.000 9 . . 23150189 23844239 694.051 110 6.310 0.945 0.055
 383202 383202 -9.000 9 . . 24078549 24650252 571.704 76 7.522 0.934 0.066
 383202 383202 -9.000 10 . . 980867 1798366 817.500 140 5.839 0.950 0.050
 383202 383202 -9.000 10 . . 1835597 3651744 1816.148 95 19.117 0.947 0.053
 383202 383202 -9.000 10 . . 4133993 4798103 664.111 77 8.625 0.948 0.052
 383202 383202 -9.000 10 . . 4809611 5162433 352.823 55 6.415 0.945 0.055
 383202 383202 -9.000 10 . . 5201051 8004871 2803.821 304 9.223 0.941 0.059
 383202 383202 -9.000 10 . . 8114944 9140674 1025.731 98 10.467 0.949 0.051
 383202 383202 -9.000 10 . . 9200572 10534061 1333.490 56 23.812 0.946 0.054
 383202 383202 -9.000 10 . . 10947694 11585402 637.709 82 7.777 0.927 0.073
 383202 383202 -9.000 10 . . 11824796 13250368 1425.573 158 9.023 0.949 0.051
 383202 383202 -9.000 10 . . 15266832 16291534 1024.703 95 10.786 0.937 0.063
 383202 383202 -9.000 10 . . 16292463 18171041 1878.579 176 10.674 0.955 0.045
 383202 383202 -9.000 10 . . 18171094 20431706 2260.613 209 10.816 0.947 0.053
 383202 383202 -9.000 11 . . 116182 1156712 1040.531 201 5.177 0.955 0.045
 383202 383202 -9.000 11 . . 1156873 1880053 723.181 98 7.379 0.949 0.051
 383202 383202 -9.000 11 . . 2340616 2889631 549.016 100 5.490 0.940 0.060
 383202 383202 -9.000 11 . . 2889659 3823882 934.224 120 7.785 0.958 0.042
 383202 383202 -9.000 11 . . 5536999 8638284 3101.286 232 13.368 0.935 0.065
 383202 383202 -9.000 11 . . 8638341 10418761 1780.421 102 17.455 0.941 0.059
 383202 383202 -9.000 11 . . 10695794 12273643 1577.850 109 14.476 0.945 0.055
 383202 383202 -9.000 11 . . 13088436 13843930 755.495 71 10.641 0.944 0.056
 383202 383202 -9.000 11 . . 15036170 19255873 4219.704 580 7.275 0.947 0.053
 383202 383202 -9.000 12 . . 654502 1912221 1257.720 183 6.873 0.962 0.038
 383202 383202 -9.000 12 . . 1912289 2450537 538.249 99 5.437 0.960 0.040
 383202 383202 -9.000 12 . . 2590972 5931327 3340.356 208 16.059 0.928 0.072
 383202 383202 -9.000 12 . . 6007183 10683497 4676.315 328 14.257 0.951 0.049
 383202 383202 -9.000 12 . . 11087611 11762728 675.118 78 8.655 0.936 0.064
 383202 383202 -9.000 12 . . 12577806 13041595 463.790 59 7.861 0.932 0.068
 383202 383202 -9.000 12 . . 13041614 16689417 3647.804 257 14.194 0.942 0.058
 383202 383202 -9.000 12 . . 16986101 20802796 3816.696 379 10.070 0.950 0.050
 383202 383202 -9.000 13 . . 5293 1602175 1596.883 80 19.961 0.925 0.075
 383202 383202 -9.000 13 . . 1857402 2348678 491.277 123 3.994 0.967 0.033
 383202 383202 -9.000 13 . . 2479774 2915055 435.282 91 4.783 0.945 0.055
 383202 383202 -9.000 13 . . 2927967 4963944 2035.978 199 10.231 0.945 0.055
 383202 383202 -9.000 13 . . 5100404 6799877 1699.474 173 9.824 0.954 0.046
 383202 383202 -9.000 13 . . 6799919 10970105 4170.187 240 17.376 0.946 0.054
 383202 383202 -9.000 13 . . 11185207 13036162 1850.956 166 11.150 0.964 0.036
 383202 383202 -9.000 13 . . 13366423 14558307 1191.885 97 12.287 0.938 0.062
 383202 383202 -9.000 13 . . 15849263 16182293 333.031 83 4.012 0.928 0.072
 383202 383202 -9.000 13 . . 16606792 17960329 1353.538 123 11.004 0.943 0.057
 383202 383202 -9.000 14 . . 951690 2254355 1302.666 256 5.089 0.941 0.059
 383202 383202 -9.000 14 . . 2305143 3246821 941.679 104 9.055 0.933 0.067
 383202 383202 -9.000 14 . . 3271850 3650684 378.835 76 4.985 0.934 0.066
 383202 383202 -9.000 14 . . 3704746 4624714 919.969 125 7.360 0.960 0.040
 383202 383202 -9.000 14 . . 5303824 6219510 915.687 53 17.277 0.943 0.057
 383202 383202 -9.000 14 . . 6394304 8946497 2552.194 78 32.720 0.936 0.064
 383202 383202 -9.000 14 . . 9162626 10080812 918.187 81 11.336 0.938 0.062
 383202 383202 -9.000 14 . . 11301161 12106720 805.560 91 8.852 0.934 0.066
 383202 383202 -9.000 14 . . 12883997 14008397 1124.401 96 11.713 0.938 0.063
 383202 383202 -9.000 14 . . 14247655 16131679 1884.025 147 12.816 0.952 0.048
 383202 383202 -9.000 15 . . 157137 545272 388.136 51 7.611 0.941 0.059
 383202 383202 -9.000 15 . . 1376329 1712995 336.667 111 3.033 0.946 0.054
 383202 383202 -9.000 15 . . 3513137 6677903 3164.767 335 9.447 0.958 0.042
 383202 383202 -9.000 15 . . 6803197 8783892 1980.696 120 16.506 0.942 0.058
 383202 383202 -9.000 15 . . 9550834 11093461 1542.628 229 6.736 0.952 0.048
 383202 383202 -9.000 15 . . 11115589 11933756 818.168 93 8.798 0.935 0.065
 383202 383202 -9.000 15 . . 11967094 12838993 871.900 153 5.699 0.948 0.052
 383202 383202 -9.000 15 . . 12933961 13376393 442.433 110 4.022 0.973 0.027
 383202 383202 -9.000 15 . . 13376441 13757519 381.079 103 3.700 0.951 0.049
 383202 383202 -9.000 17 . . 60612 2868486 2807.875 681 4.123 0.959 0.041
 383202 383202 -9.000 17 . . 3919662 4798504 878.843 113 7.777 0.947 0.053
 383202 383202 -9.000 17 . . 5632239 5981921 349.683 97 3.605 0.948 0.052
 383202 383202 -9.000 17 . . 6391988 6753826 361.839 57 6.348 0.947 0.053
 383202 383202 -9.000 17 . . 7174167 11428096 4253.930 463 9.188 0.959 0.041
 383202 383202 -9.000 18 . . 778393 2283142 1504.750 106 14.196 0.943 0.057
 383202 383202 -9.000 18 . . 2787742 3401899 614.158 113 5.435 0.938 0.062
 383202 383202 -9.000 18 . . 3606034 4916268 1310.235 320 4.094 0.963 0.038
 383202 383202 -9.000 18 . . 4936162 6032871 1096.710 233 4.707 0.957 0.043
 383202 383202 -9.000 18 . . 7465199 8438050 972.852 139 6.999 0.928 0.072
 383202 383202 -9.000 18 . . 8438155 9251226 813.072 121 6.720 0.942 0.058
 383202 383202 -9.000 18 . . 10831705 12432531 1600.827 158 10.132 0.949 0.051
 383202 383202 -9.000 19 . . 2720 1983207 1980.488 162 12.225 0.944 0.056
 383202 383202 -9.000 19 . . 1983296 2439631 456.336 63 7.243 0.937 0.063
 383202 383202 -9.000 19 . . 3249949 5730522 2480.574 384 6.460 0.935 0.065
 383202 383202 -9.000 19 . . 6468829 7091244 622.416 89 6.993 0.933 0.067
 383202 383202 -9.000 19 . . 7256782 9189837 1933.056 279 6.929 0.953 0.047
 383202 383202 -9.000 19 . . 9190181 9587833 397.653 80 4.971 0.950 0.050
