 FID IID PHE CHR SNP1 SNP2 POS1 POS2 KB NSNP DENSITY PHOM PHET
 183195312 183195312 -9.000 1 . . 13587595 13943216 355.622 89 3.996 0.978 0.022
 183195312 183195312 -9.000 1 . . 13993023 14478502 485.480 88 5.517 0.977 0.023
 183195312 183195312 -9.000 1 . . 14575702 15891177 1315.476 192 6.851 0.984 0.016
 183195312 183195312 -9.000 1 . . 15891202 16505889 614.688 60 10.245 0.983 0.017
 183195312 183195312 -9.000 1 . . 16766446 17333942 567.497 99 5.732 0.980 0.020
 183195312 183195312 -9.000 1 . . 17334240 18118427 784.188 116 6.760 0.991 0.009
 183195312 183195312 -9.000 1 . . 19192403 22238046 3045.644 327 9.314 0.985 0.015
 183195312 183195312 -9.000 1 . . 22366747 23108643 741.897 133 5.578 0.985 0.015
 183195312 183195312 -9.000 1 . . 23356261 25233997 1877.737 254 7.393 0.992 0.008
 183195312 183195312 -9.000 1 . . 25234056 26652143 1418.088 330 4.297 0.994 0.006
 183195312 183195312 -9.000 1 . . 26705928 27701161 995.234 241 4.130 0.988 0.012
 183195312 183195312 -9.000 1 . . 27701345 32557573 4856.229 509 9.541 0.986 0.014
 183195312 183195312 -9.000 1 . . 32965161 35143288 2178.128 195 11.170 0.985 0.015
 183195312 183195312 -9.000 1 . . 35143358 36517634 1374.277 416 3.304 0.990 0.010
 183195312 183195312 -9.000 1 . . 36648861 37585011 936.151 85 11.014 0.988 0.012
 183195312 183195312 -9.000 1 . . 38101689 40605021 2503.333 217 11.536 0.991 0.009
 183195312 183195312 -9.000 1 . . 40681520 42833478 2151.959 171 12.585 0.982 0.018
 183195312 183195312 -9.000 1 . . 42833619 46041210 3207.592 331 9.691 0.982 0.018
 183195312 183195312 -9.000 1 . . 46135434 47121285 985.852 69 14.288 0.986 0.014
 183195312 183195312 -9.000 1 . . 47149473 49838581 2689.109 233 11.541 0.983 0.017
 183195312 183195312 -9.000 1 . . 50185118 55622964 5437.847 496 10.963 0.986 0.014
 183195312 183195312 -9.000 1 . . 55623019 55999610 376.592 58 6.493 0.983 0.017
 183195312 183195312 -9.000 1 . . 57383097 58475218 1092.122 131 8.337 0.977 0.023
 183195312 183195312 -9.000 1 . . 58830501 59451799 621.299 79 7.865 0.975 0.025
 183195312 183195312 -9.000 1 . . 59965900 61434192 1468.293 115 12.768 0.983 0.017
 183195312 183195312 -9.000 1 . . 61624447 63450686 1826.240 176 10.376 0.983 0.017
 183195312 183195312 -9.000 1 . . 64194080 67025806 2831.727 436 6.495 0.991 0.009
 183195312 183195312 -9.000 1 . . 67310850 69804647 2493.798 275 9.068 0.993 0.007
 183195312 183195312 -9.000 1 . . 69804739 70636810 832.072 83 10.025 0.988 0.012
 183195312 183195312 -9.000 1 . . 70655866 71759184 1103.319 136 8.113 0.985 0.015
 183195312 183195312 -9.000 1 . . 72061923 74542623 2480.701 279 8.891 0.986 0.014
 183195312 183195312 -9.000 1 . . 74614034 75112054 498.021 92 5.413 1.000 0.000
 183195312 183195312 -9.000 1 . . 75112114 75817309 705.196 69 10.220 0.986 0.014
 183195312 183195312 -9.000 1 . . 75817369 77473209 1655.841 130 12.737 0.985 0.015
 183195312 183195312 -9.000 1 . . 77505830 78980477 1474.648 152 9.702 0.980 0.020
 183195312 183195312 -9.000 1 . . 78980754 79687677 706.924 94 7.520 0.989 0.011
 183195312 183195312 -9.000 1 . . 79687716 80709258 1021.543 133 7.681 0.992 0.008
 183195312 183195312 -9.000 1 . . 80733427 83124750 2391.324 186 12.857 0.984 0.016
 183195312 183195312 -9.000 1 . . 83352379 85391901 2039.523 226 9.024 0.982 0.018
 183195312 183195312 -9.000 1 . . 85391930 86255885 863.956 79 10.936 0.987 0.013
 183195312 183195312 -9.000 1 . . 86522580 90420375 3897.796 329 11.847 0.988 0.012
 183195312 183195312 -9.000 1 . . 90722652 91036407 313.756 58 5.410 0.983 0.017
 183195312 183195312 -9.000 1 . . 91046749 93025868 1979.120 216 9.163 0.981 0.019
 183195312 183195312 -9.000 1 . . 93271509 95438002 2166.494 178 12.171 0.989 0.011
 183195312 183195312 -9.000 1 . . 95438011 96350860 912.850 94 9.711 0.989 0.011
 183195312 183195312 -9.000 1 . . 96431298 96761469 330.172 64 5.159 1.000 0.000
 183195312 183195312 -9.000 1 . . 96761934 98084934 1323.001 125 10.584 0.976 0.024
 183195312 183195312 -9.000 1 . . 98085918 100548920 2463.003 278 8.860 0.986 0.014
 183195312 183195312 -9.000 1 . . 100580814 101510673 929.860 76 12.235 0.987 0.013
 183195312 183195312 -9.000 1 . . 101513864 101895766 381.903 56 6.820 0.982 0.018
 183195312 183195312 -9.000 1 . . 101899041 104231300 2332.260 306 7.622 0.984 0.016
 183195312 183195312 -9.000 1 . . 104284807 105665266 1380.460 187 7.382 0.989 0.011
 183195312 183195312 -9.000 1 . . 105830077 106944195 1114.119 153 7.282 0.987 0.013
 183195312 183195312 -9.000 1 . . 107096123 107940072 843.950 121 6.975 0.983 0.017
 183195312 183195312 -9.000 1 . . 108751190 109058919 307.730 143 2.152 0.986 0.014
 183195312 183195312 -9.000 1 . . 110130845 110701446 570.602 152 3.754 0.993 0.007
 183195312 183195312 -9.000 1 . . 111619218 112353621 734.404 159 4.619 0.975 0.025
 183195312 183195312 -9.000 1 . . 113101963 113948960 846.998 198 4.278 0.980 0.020
 183195312 183195312 -9.000 2 . . 826580 1666533 839.954 160 5.250 0.988 0.013
 183195312 183195312 -9.000 2 . . 1666638 2978171 1311.534 310 4.231 0.981 0.019
 183195312 183195312 -9.000 2 . . 3326578 3790086 463.509 134 3.459 0.978 0.022
 183195312 183195312 -9.000 2 . . 4261590 4615912 354.323 61 5.809 0.984 0.016
 183195312 183195312 -9.000 2 . . 4676684 5140451 463.768 106 4.375 0.981 0.019
 183195312 183195312 -9.000 2 . . 5439981 6568003 1128.023 192 5.875 0.979 0.021
 183195312 183195312 -9.000 2 . . 6744457 7214410 469.954 75 6.266 0.973 0.027
 183195312 183195312 -9.000 2 . . 8233788 9820377 1586.590 210 7.555 0.976 0.024
 183195312 183195312 -9.000 2 . . 9842816 15834319 5991.504 653 9.175 0.985 0.015
 183195312 183195312 -9.000 2 . . 15937344 16563462 626.119 76 8.238 0.987 0.013
 183195312 183195312 -9.000 2 . . 17095294 23124914 6029.621 517 11.663 0.981 0.019
 183195312 183195312 -9.000 2 . . 23160666 23587791 427.126 66 6.472 0.985 0.015
 183195312 183195312 -9.000 2 . . 23907981 28232717 4324.737 322 13.431 0.991 0.009
 183195312 183195312 -9.000 2 . . 28450946 31226751 2775.806 260 10.676 0.981 0.019
 183195312 183195312 -9.000 2 . . 31248739 32258035 1009.297 108 9.345 0.981 0.019
 183195312 183195312 -9.000 2 . . 32268434 33862326 1593.893 102 15.626 0.990 0.010
 183195312 183195312 -9.000 2 . . 33862374 34668166 805.793 50 16.116 0.980 0.020
 183195312 183195312 -9.000 2 . . 34668369 38039460 3371.092 347 9.715 0.977 0.023
 183195312 183195312 -9.000 2 . . 38039484 39460794 1421.311 189 7.520 0.984 0.016
 183195312 183195312 -9.000 2 . . 39472532 39933433 460.902 50 9.218 0.980 0.020
 183195312 183195312 -9.000 2 . . 39933477 42574990 2641.514 198 13.341 0.985 0.015
 183195312 183195312 -9.000 2 . . 42700149 43261519 561.371 57 9.849 0.965 0.035
 183195312 183195312 -9.000 2 . . 43264910 47566229 4301.320 468 9.191 0.987 0.013
 183195312 183195312 -9.000 2 . . 47566272 49210503 1644.232 228 7.212 0.982 0.018
 183195312 183195312 -9.000 2 . . 49264407 50240256 975.850 98 9.958 0.980 0.020
 183195312 183195312 -9.000 2 . . 50425051 51426839 1001.789 84 11.926 0.976 0.024
 183195312 183195312 -9.000 2 . . 52555190 54481690 1926.501 279 6.905 0.982 0.018
 183195312 183195312 -9.000 2 . . 54481785 55223798 742.014 76 9.763 1.000 0.000
 183195312 183195312 -9.000 2 . . 55495571 56919782 1424.212 229 6.219 0.996 0.004
 183195312 183195312 -9.000 2 . . 56920402 58380814 1460.413 99 14.752 0.980 0.020
 183195312 183195312 -9.000 2 . . 58428063 59178815 750.753 62 12.109 0.968 0.032
 183195312 183195312 -9.000 2 . . 59638050 61022857 1384.808 187 7.405 0.995 0.005
 183195312 183195312 -9.000 2 . . 61205259 69751377 8546.119 827 10.334 0.990 0.010
 183195312 183195312 -9.000 2 . . 70318798 71022327 703.530 86 8.181 0.988 0.012
 183195312 183195312 -9.000 2 . . 71081933 72635181 1553.249 154 10.086 0.981 0.019
 183195312 183195312 -9.000 2 . . 73334333 73803410 469.078 76 6.172 0.974 0.026
 183195312 183195312 -9.000 2 . . 73803792 74844161 1040.370 90 11.560 0.989 0.011
 183195312 183195312 -9.000 2 . . 75034947 76063327 1028.381 87 11.820 0.977 0.023
 183195312 183195312 -9.000 2 . . 76063363 76723233 659.871 83 7.950 0.976 0.024
 183195312 183195312 -9.000 2 . . 76726228 78407255 1681.028 118 14.246 0.992 0.008
 183195312 183195312 -9.000 2 . . 78918351 80678512 1760.162 147 11.974 0.993 0.007
 183195312 183195312 -9.000 2 . . 80707861 81812785 1104.925 115 9.608 0.974 0.026
 183195312 183195312 -9.000 2 . . 81967655 82522237 554.583 58 9.562 0.983 0.017
 183195312 183195312 -9.000 2 . . 82522281 83218942 696.662 59 11.808 0.983 0.017
 183195312 183195312 -9.000 2 . . 83218986 83815533 596.548 81 7.365 0.988 0.012
 183195312 183195312 -9.000 2 . . 83972952 92210834 8237.883 802 10.272 0.988 0.012
 183195312 183195312 -9.000 2 . . 92210904 94328768 2117.865 197 10.751 0.980 0.020
 183195312 183195312 -9.000 2 . . 94875961 101711663 6835.703 703 9.724 0.991 0.009
 183195312 183195312 -9.000 2 . . 101718421 105461916 3743.496 340 11.010 0.991 0.009
 183195312 183195312 -9.000 2 . . 105461957 109648557 4186.601 510 8.209 0.990 0.010
 183195312 183195312 -9.000 2 . . 110045071 110723818 678.748 130 5.221 0.985 0.015
 183195312 183195312 -9.000 2 . . 110723856 112124294 1400.439 108 12.967 0.991 0.009
 183195312 183195312 -9.000 2 . . 112313052 113171383 858.332 62 13.844 0.968 0.032
 183195312 183195312 -9.000 2 . . 113171945 116805627 3633.683 424 8.570 0.983 0.017
 183195312 183195312 -9.000 2 . . 116898223 120505305 3607.083 333 10.832 0.985 0.015
 183195312 183195312 -9.000 2 . . 120616998 121358090 741.093 116 6.389 0.983 0.017
 183195312 183195312 -9.000 2 . . 121649656 125577786 3928.131 412 9.534 0.985 0.015
 183195312 183195312 -9.000 2 . . 125939083 128174804 2235.722 340 6.576 0.988 0.012
 183195312 183195312 -9.000 2 . . 128174885 129007971 833.087 63 13.224 0.984 0.016
 183195312 183195312 -9.000 2 . . 129008068 131600434 2592.367 308 8.417 0.984 0.016
 183195312 183195312 -9.000 2 . . 131942204 136882137 4939.934 548 9.014 0.984 0.016
 183195312 183195312 -9.000 2 . . 137558574 138506858 948.285 234 4.053 0.991 0.009
 183195312 183195312 -9.000 2 . . 138506951 139014473 507.523 100 5.075 0.980 0.020
 183195312 183195312 -9.000 2 . . 139025037 140842722 1817.686 174 10.446 0.983 0.017
 183195312 183195312 -9.000 2 . . 140842784 142373118 1530.335 214 7.151 0.991 0.009
 183195312 183195312 -9.000 2 . . 142946931 143452094 505.164 79 6.394 0.987 0.013
 183195312 183195312 -9.000 2 . . 143709604 147372922 3663.319 391 9.369 0.990 0.010
 183195312 183195312 -9.000 2 . . 147373007 149799619 2426.613 290 8.368 0.990 0.010
 183195312 183195312 -9.000 3 . . 45669 3882824 3837.156 322 11.917 0.984 0.016
 183195312 183195312 -9.000 3 . . 4611627 6213608 1601.982 208 7.702 0.976 0.024
 183195312 183195312 -9.000 3 . . 6358668 7469506 1110.839 167 6.652 0.982 0.018
 183195312 183195312 -9.000 3 . . 8335505 10978476 2642.972 275 9.611 0.985 0.015
 183195312 183195312 -9.000 3 . . 12051526 12894444 842.919 94 8.967 0.979 0.021
 183195312 183195312 -9.000 3 . . 12998845 13544274 545.430 90 6.060 0.978 0.022
 183195312 183195312 -9.000 3 . . 14131637 14532781 401.145 69 5.814 0.986 0.014
 183195312 183195312 -9.000 3 . . 14562120 15182791 620.672 63 9.852 0.984 0.016
 183195312 183195312 -9.000 3 . . 15189522 16109821 920.300 124 7.422 0.992 0.008
 183195312 183195312 -9.000 3 . . 16276476 16837049 560.574 50 11.211 0.980 0.020
 183195312 183195312 -9.000 3 . . 16840297 23094846 6254.550 667 9.377 0.990 0.010
 183195312 183195312 -9.000 3 . . 23241621 24503287 1261.667 158 7.985 0.987 0.013
 183195312 183195312 -9.000 3 . . 24594461 26448587 1854.127 133 13.941 0.992 0.008
 183195312 183195312 -9.000 3 . . 26506773 27764699 1257.927 141 8.921 0.986 0.014
 183195312 183195312 -9.000 3 . . 27996270 28600575 604.306 97 6.230 0.979 0.021
 183195312 183195312 -9.000 3 . . 28629306 32190239 3560.934 381 9.346 0.990 0.010
 183195312 183195312 -9.000 3 . . 32301519 33394589 1093.071 144 7.591 0.979 0.021
 183195312 183195312 -9.000 3 . . 33886943 36420738 2533.796 307 8.253 0.990 0.010
 183195312 183195312 -9.000 3 . . 36491126 40057952 3566.827 255 13.988 0.988 0.012
 183195312 183195312 -9.000 3 . . 40082766 41902007 1819.242 226 8.050 0.982 0.018
 183195312 183195312 -9.000 3 . . 41965662 45932429 3966.768 365 10.868 0.989 0.011
 183195312 183195312 -9.000 3 . . 46080817 47319155 1238.339 84 14.742 0.988 0.012
 183195312 183195312 -9.000 3 . . 47345911 49135589 1789.679 195 9.178 0.985 0.015
 183195312 183195312 -9.000 3 . . 49135685 50205374 1069.690 113 9.466 0.982 0.018
 183195312 183195312 -9.000 3 . . 50709891 58412410 7702.520 753 10.229 0.987 0.013
 183195312 183195312 -9.000 3 . . 58427947 59735335 1307.389 142 9.207 0.986 0.014
 183195312 183195312 -9.000 3 . . 60252494 63611685 3359.192 275 12.215 0.989 0.011
 183195312 183195312 -9.000 3 . . 63611701 65453710 1842.010 293 6.287 0.990 0.010
 183195312 183195312 -9.000 3 . . 65453751 66332517 878.767 77 11.413 0.974 0.026
 183195312 183195312 -9.000 3 . . 66402541 68676513 2273.973 297 7.656 0.987 0.013
 183195312 183195312 -9.000 3 . . 68725192 69563668 838.477 86 9.750 0.977 0.023
 183195312 183195312 -9.000 3 . . 69563713 70362336 798.624 128 6.239 0.992 0.008
 183195312 183195312 -9.000 3 . . 70419163 73791690 3372.528 327 10.314 0.988 0.012
 183195312 183195312 -9.000 3 . . 73791746 76418256 2626.511 294 8.934 0.993 0.007
 183195312 183195312 -9.000 3 . . 76424956 78023473 1598.518 197 8.114 0.980 0.020
 183195312 183195312 -9.000 3 . . 78042686 81086764 3044.079 330 9.224 0.994 0.006
 183195312 183195312 -9.000 3 . . 81124873 82855493 1730.621 162 10.683 0.988 0.012
 183195312 183195312 -9.000 3 . . 82855545 83840992 985.448 108 9.125 0.981 0.019
 183195312 183195312 -9.000 3 . . 83841028 84885245 1044.218 143 7.302 0.986 0.014
 183195312 183195312 -9.000 3 . . 85543050 86074180 531.131 110 4.828 0.982 0.018
 183195312 183195312 -9.000 3 . . 86074560 92036568 5962.009 709 8.409 0.987 0.013
 183195312 183195312 -9.000 3 . . 92036654 92780231 743.578 65 11.440 0.985 0.015
 183195312 183195312 -9.000 3 . . 92780314 94325099 1544.786 156 9.902 0.987 0.013
 183195312 183195312 -9.000 3 . . 94325369 95344717 1019.349 128 7.964 0.977 0.023
 183195312 183195312 -9.000 3 . . 95344873 96098192 753.320 82 9.187 0.976 0.024
 183195312 183195312 -9.000 3 . . 96298811 96718458 419.648 110 3.815 0.982 0.018
 183195312 183195312 -9.000 3 . . 97203456 99797234 2593.779 331 7.836 0.988 0.012
 183195312 183195312 -9.000 3 . . 100369679 109632268 9262.590 1119 8.278 0.986 0.014
 183195312 183195312 -9.000 3 . . 109632396 110999513 1367.118 327 4.181 0.991 0.009
 183195312 183195312 -9.000 4 . . 904897 1564638 659.742 220 2.999 0.986 0.014
 183195312 183195312 -9.000 4 . . 1870063 2848514 978.452 166 5.894 0.988 0.012
 183195312 183195312 -9.000 4 . . 3458856 3891242 432.387 95 4.551 0.979 0.021
 183195312 183195312 -9.000 4 . . 4040248 4764582 724.335 104 6.965 0.990 0.010
 183195312 183195312 -9.000 4 . . 5099792 9747162 4647.371 516 9.007 0.979 0.021
 183195312 183195312 -9.000 4 . . 10395267 12410891 2015.625 197 10.232 0.985 0.015
 183195312 183195312 -9.000 4 . . 12410954 13408763 997.810 76 13.129 0.974 0.026
 183195312 183195312 -9.000 4 . . 13790898 18556713 4765.816 538 8.858 0.989 0.011
 183195312 183195312 -9.000 4 . . 18688038 19764721 1076.684 92 11.703 0.978 0.022
 183195312 183195312 -9.000 4 . . 19932822 21186610 1253.789 114 10.998 0.991 0.009
 183195312 183195312 -9.000 4 . . 22483307 24303535 1820.229 362 5.028 0.983 0.017
 183195312 183195312 -9.000 4 . . 24359694 25791179 1431.486 206 6.949 0.990 0.010
 183195312 183195312 -9.000 4 . . 25791251 28001406 2210.156 167 13.234 0.988 0.012
 183195312 183195312 -9.000 4 . . 28103365 32371619 4268.255 378 11.292 0.984 0.016
 183195312 183195312 -9.000 4 . . 32371741 35104609 2732.869 238 11.483 0.987 0.013
 183195312 183195312 -9.000 4 . . 35298561 36198554 899.994 97 9.278 0.979 0.021
 183195312 183195312 -9.000 4 . . 36273032 38167003 1893.972 137 13.825 0.978 0.022
 183195312 183195312 -9.000 4 . . 38814742 39263418 448.677 72 6.232 0.986 0.014
 183195312 183195312 -9.000 4 . . 39263467 45231856 5968.390 450 13.263 0.989 0.011
 183195312 183195312 -9.000 4 . . 45239760 46367289 1127.530 98 11.505 0.990 0.010
 183195312 183195312 -9.000 4 . . 46501383 47572763 1071.381 77 13.914 0.974 0.026
 183195312 183195312 -9.000 4 . . 47572801 49350776 1777.976 208 8.548 0.990 0.010
 183195312 183195312 -9.000 4 . . 49901197 51772759 1871.563 155 12.075 0.987 0.013
 183195312 183195312 -9.000 4 . . 51988065 58079046 6090.982 454 13.416 0.991 0.009
 183195312 183195312 -9.000 4 . . 58157138 59772247 1615.110 105 15.382 0.981 0.019
 183195312 183195312 -9.000 4 . . 59773542 60746640 973.099 161 6.044 0.988 0.012
 183195312 183195312 -9.000 4 . . 60900078 61631301 731.224 106 6.898 0.981 0.019
 183195312 183195312 -9.000 4 . . 61631410 63485496 1854.087 186 9.968 0.984 0.016
 183195312 183195312 -9.000 4 . . 63849581 64982162 1132.582 152 7.451 0.993 0.007
 183195312 183195312 -9.000 4 . . 64983484 66089878 1106.395 118 9.376 0.975 0.025
 183195312 183195312 -9.000 4 . . 66475173 67415444 940.272 108 8.706 0.981 0.019
 183195312 183195312 -9.000 4 . . 67439889 68637028 1197.140 90 13.302 0.978 0.022
 183195312 183195312 -9.000 4 . . 69020455 69416132 395.678 71 5.573 0.972 0.028
 183195312 183195312 -9.000 4 . . 69917569 70270627 353.059 53 6.661 0.981 0.019
 183195312 183195312 -9.000 4 . . 70271349 70653858 382.510 94 4.069 0.989 0.011
 183195312 183195312 -9.000 5 . . 1106544 1815163 708.620 137 5.172 0.971 0.029
 183195312 183195312 -9.000 5 . . 1961600 2496303 534.704 64 8.355 0.984 0.016
 183195312 183195312 -9.000 5 . . 2650753 5246808 2596.056 183 14.186 0.984 0.016
 183195312 183195312 -9.000 5 . . 5537996 6695479 1157.484 147 7.874 0.986 0.014
 183195312 183195312 -9.000 5 . . 7605272 7988954 383.683 52 7.379 0.981 0.019
 183195312 183195312 -9.000 5 . . 8040275 10695329 2655.055 303 8.763 0.987 0.013
 183195312 183195312 -9.000 5 . . 10703591 11468687 765.097 140 5.465 0.986 0.014
 183195312 183195312 -9.000 5 . . 11515783 18531636 7015.854 713 9.840 0.987 0.013
 183195312 183195312 -9.000 5 . . 18611051 19326374 715.324 89 8.037 0.989 0.011
 183195312 183195312 -9.000 5 . . 19333094 21543603 2210.510 213 10.378 0.986 0.014
 183195312 183195312 -9.000 5 . . 21543661 23163477 1619.817 157 10.317 0.987 0.013
 183195312 183195312 -9.000 5 . . 23163544 27177851 4014.308 391 10.267 0.990 0.010
 183195312 183195312 -9.000 5 . . 27261369 28003815 742.447 66 11.249 0.985 0.015
 183195312 183195312 -9.000 5 . . 28136794 28868226 731.433 114 6.416 0.982 0.018
 183195312 183195312 -9.000 5 . . 29262686 30714063 1451.378 230 6.310 0.987 0.013
 183195312 183195312 -9.000 5 . . 30945295 31539387 594.093 73 8.138 0.973 0.027
 183195312 183195312 -9.000 5 . . 31546124 33118200 1572.077 128 12.282 0.969 0.031
 183195312 183195312 -9.000 5 . . 33172013 37065218 3893.206 361 10.785 0.989 0.011
 183195312 183195312 -9.000 5 . . 37074931 41076905 4001.975 412 9.714 0.981 0.019
 183195312 183195312 -9.000 5 . . 41138130 42279030 1140.901 156 7.313 0.987 0.013
 183195312 183195312 -9.000 5 . . 42339255 42793260 454.006 126 3.603 0.992 0.008
 183195312 183195312 -9.000 5 . . 43434315 46248738 2814.424 222 12.678 0.986 0.014
 183195312 183195312 -9.000 5 . . 46725118 48421772 1696.655 175 9.695 0.989 0.011
 183195312 183195312 -9.000 5 . . 48978520 51052393 2073.874 213 9.736 0.981 0.019
 183195312 183195312 -9.000 5 . . 51200518 54850475 3649.958 402 9.079 0.993 0.007
 183195312 183195312 -9.000 5 . . 54850528 55258087 407.560 51 7.991 0.980 0.020
 183195312 183195312 -9.000 5 . . 55335219 55825782 490.564 83 5.910 0.988 0.012
 183195312 183195312 -9.000 5 . . 56523304 57866134 1342.831 222 6.049 0.982 0.018
 183195312 183195312 -9.000 5 . . 58044111 58753307 709.197 308 2.303 0.987 0.013
 183195312 183195312 -9.000 5 . . 58753346 59219207 465.862 95 4.904 0.989 0.011
 183195312 183195312 -9.000 5 . . 59556878 61430952 1874.075 333 5.628 0.976 0.024
 183195312 183195312 -9.000 6 . . 23536 736257 712.722 92 7.747 0.978 0.022
 183195312 183195312 -9.000 6 . . 1218640 1734636 515.997 68 7.588 0.985 0.015
 183195312 183195312 -9.000 6 . . 2173923 2561705 387.783 102 3.802 0.980 0.020
 183195312 183195312 -9.000 6 . . 2596614 2995355 398.742 75 5.317 0.973 0.027
 183195312 183195312 -9.000 6 . . 3217132 3627991 410.860 66 6.225 0.985 0.015
 183195312 183195312 -9.000 6 . . 3929256 4520338 591.083 158 3.741 0.981 0.019
 183195312 183195312 -9.000 6 . . 4662268 5111603 449.336 60 7.489 0.967 0.033
 183195312 183195312 -9.000 6 . . 5111675 11070944 5959.270 452 13.184 0.991 0.009
 183195312 183195312 -9.000 6 . . 11119188 14511380 3392.193 291 11.657 0.986 0.014
 183195312 183195312 -9.000 6 . . 14938732 18534791 3596.060 288 12.486 0.983 0.017
 183195312 183195312 -9.000 6 . . 19099851 23984150 4884.300 297 16.445 0.990 0.010
 183195312 183195312 -9.000 6 . . 24056222 26291752 2235.531 171 13.073 0.988 0.012
 183195312 183195312 -9.000 6 . . 26608343 27849478 1241.136 160 7.757 0.994 0.006
 183195312 183195312 -9.000 6 . . 27862998 28996644 1133.647 64 17.713 0.969 0.031
 183195312 183195312 -9.000 6 . . 29023910 31736399 2712.490 447 6.068 0.989 0.011
 183195312 183195312 -9.000 6 . . 31852682 35779404 3926.723 686 5.724 0.991 0.009
 183195312 183195312 -9.000 7 . . 324341 1605892 1281.552 262 4.891 0.981 0.019
 183195312 183195312 -9.000 7 . . 1891769 2840541 948.773 80 11.860 0.975 0.025
 183195312 183195312 -9.000 7 . . 2840839 5345876 2505.038 217 11.544 0.991 0.009
 183195312 183195312 -9.000 7 . . 5353892 6003489 649.598 69 9.414 0.986 0.014
 183195312 183195312 -9.000 7 . . 6018629 18374311 12355.683 1034 11.949 0.988 0.012
 183195312 183195312 -9.000 7 . . 18400928 20165788 1764.861 143 12.342 0.979 0.021
 183195312 183195312 -9.000 7 . . 20445336 21371146 925.811 115 8.051 0.983 0.017
 183195312 183195312 -9.000 7 . . 21952183 26485817 4533.635 307 14.768 0.987 0.013
 183195312 183195312 -9.000 7 . . 26568240 27903610 1335.371 87 15.349 0.977 0.023
 183195312 183195312 -9.000 7 . . 28041085 33410457 5369.373 499 10.760 0.988 0.012
 183195312 183195312 -9.000 7 . . 33735506 36701557 2966.052 343 8.647 0.991 0.009
 183195312 183195312 -9.000 7 . . 36745958 38002425 1256.468 179 7.019 0.983 0.017
 183195312 183195312 -9.000 8 . . 43203 679649 636.447 64 9.944 0.984 0.016
 183195312 183195312 -9.000 8 . . 854956 2022340 1167.385 236 4.947 0.979 0.021
 183195312 183195312 -9.000 8 . . 2637161 6017790 3380.630 363 9.313 0.986 0.014
 183195312 183195312 -9.000 8 . . 6262629 9910929 3648.301 305 11.962 0.990 0.010
 183195312 183195312 -9.000 8 . . 10139261 19227630 9088.370 868 10.470 0.990 0.010
 183195312 183195312 -9.000 8 . . 19227690 22435828 3208.139 351 9.140 0.986 0.014
 183195312 183195312 -9.000 8 . . 22435850 23390594 954.745 119 8.023 0.983 0.017
 183195312 183195312 -9.000 8 . . 24462639 26600468 2137.830 173 12.357 0.994 0.006
 183195312 183195312 -9.000 8 . . 26634855 27636318 1001.464 164 6.106 0.988 0.012
 183195312 183195312 -9.000 8 . . 27723472 29706411 1982.940 292 6.791 0.990 0.010
 183195312 183195312 -9.000 9 . . 13197 499773 486.577 51 9.541 0.980 0.020
 183195312 183195312 -9.000 9 . . 634201 1431380 797.180 110 7.247 0.982 0.018
 183195312 183195312 -9.000 9 . . 1532685 2049760 517.076 126 4.104 0.976 0.024
 183195312 183195312 -9.000 9 . . 3760161 4461959 701.799 87 8.067 0.989 0.011
 183195312 183195312 -9.000 9 . . 4961197 8353079 3391.883 328 10.341 0.991 0.009
 183195312 183195312 -9.000 9 . . 8391119 11246766 2855.648 206 13.862 0.981 0.019
 183195312 183195312 -9.000 9 . . 11272026 18952404 7680.379 581 13.219 0.985 0.015
 183195312 183195312 -9.000 9 . . 18952466 19657784 705.319 73 9.662 0.986 0.014
 183195312 183195312 -9.000 9 . . 19927593 20784216 856.624 146 5.867 0.979 0.021
 183195312 183195312 -9.000 9 . . 20873809 21605022 731.214 69 10.597 0.986 0.014
 183195312 183195312 -9.000 9 . . 21884314 23166567 1282.254 135 9.498 0.978 0.022
 183195312 183195312 -9.000 9 . . 23673149 24775897 1102.749 127 8.683 0.976 0.024
 183195312 183195312 -9.000 10 . . 52456 13608926 13556.471 1233 10.995 0.986 0.014
 183195312 183195312 -9.000 10 . . 13917224 15437202 1519.979 115 13.217 0.983 0.017
 183195312 183195312 -9.000 10 . . 15512774 16480465 967.692 92 10.518 0.978 0.022
 183195312 183195312 -9.000 10 . . 17292654 18070538 777.885 96 8.103 0.979 0.021
 183195312 183195312 -9.000 10 . . 18090052 18692979 602.928 74 8.148 1.000 0.000
 183195312 183195312 -9.000 11 . . 352727 1638562 1285.836 215 5.981 0.986 0.014
 183195312 183195312 -9.000 11 . . 2388488 3240804 852.317 107 7.966 0.972 0.028
 183195312 183195312 -9.000 11 . . 3261500 3833976 572.477 86 6.657 0.988 0.012
 183195312 183195312 -9.000 11 . . 4319553 4748011 428.459 152 2.819 0.974 0.026
 183195312 183195312 -9.000 11 . . 5143766 15209331 10065.566 718 14.019 0.990 0.010
 183195312 183195312 -9.000 11 . . 15209404 16620239 1410.836 137 10.298 0.985 0.015
 183195312 183195312 -9.000 11 . . 16658563 17343075 684.513 89 7.691 0.978 0.022
 183195312 183195312 -9.000 11 . . 17343117 18391182 1048.066 203 5.163 0.995 0.005
 183195312 183195312 -9.000 11 . . 19155308 20864341 1709.034 117 14.607 0.983 0.017
 183195312 183195312 -9.000 12 . . 33750 2115434 2081.685 272 7.653 0.985 0.015
