chrom	end	h	hlow	hhigh	sample	pop
chr6	9000000	0.0065814	0.00615534	0.00700745	183195332	cKIWA
chr6	10000000	0.00586809	0.00546019	0.006276	183195332	cKIWA
chr6	11000000	0.00726872	0.00682879	0.00770864	183195332	cKIWA
chr6	12000000	0.00571234	0.00531277	0.00611191	183195332	cKIWA
chr6	13000000	0.0067194	0.0062946	0.0071442	183195332	cKIWA
chr6	14000000	0.00593518	0.00553481	0.00633555	183195332	cKIWA
chr6	15000000	0.004297	0.00394965	0.00464435	183195332	cKIWA
chr6	16000000	0.00272394	0.00242826	0.00301962	183195332	cKIWA
chr6	17000000	0.00152089	0.00127859	0.0017632	183195332	cKIWA
chr6	18000000	0.00269572	0.00240337	0.00298808	183195332	cKIWA
chr6	19000000	0.00418434	0.00382257	0.0045461	183195332	cKIWA
chr6	20000000	0.00541288	0.00502238	0.00580337	183195332	cKIWA
chr6	21000000	0.0070089	0.00658458	0.00743323	183195332	cKIWA
chr6	22000000	0.00287063	0.00254575	0.00319551	183195332	cKIWA
chr6	23000000	0.00152676	0.00127269	0.00178082	183195332	cKIWA
chr6	24000000	0.00194959	0.00168358	0.0022156	183195332	cKIWA
chr6	25000000	0.00626114	0.00583226	0.00669003	183195332	cKIWA
chr6	26000000	0.00473138	0.00435865	0.0051041	183195332	cKIWA
chr6	27000000	0.00494548	0.00456305	0.00532791	183195332	cKIWA
chr6	28000000	0.00707494	0.00662677	0.00752312	183195332	cKIWA
chr6	29000000	0.00718168	0.00673381	0.00762955	183195332	cKIWA
chr6	30000000	0.00728649	0.00682813	0.00774486	183195332	cKIWA
chr6	31000000	0.00865553	0.00814847	0.00916259	183195332	cKIWA
chr6	32000000	0.00882804	0.00829215	0.00936394	183195332	cKIWA
chr6	33000000	0.00184766	0.00154816	0.00214716	183195332	cKIWA
chr6	34000000	0.000570244	0.000366119	0.000774369	183195332	cKIWA
chr6	35000000	0.000598828	0.000356037	0.000841618	183195332	cKIWA
chr6	35832348	0.000259113	7.99934e-05	0.000438233	183195332	cKIWA
chr7	1000000	0.00414447	0.00369278	0.00459616	183195332	cKIWA
chr7	2000000	0.0107246	0.00989231	0.011557	183195332	cKIWA
chr7	3000000	0.0103207	0.00966469	0.0109768	183195332	cKIWA
chr7	4000000	0.00652419	0.0060796	0.00696878	183195332	cKIWA
chr7	5000000	0.00682499	0.00638527	0.00726472	183195332	cKIWA
chr7	6000000	0.00743475	0.00697414	0.00789537	183195332	cKIWA
chr7	7000000	0.00630416	0.00588763	0.00672069	183195332	cKIWA
chr7	8000000	0.00703553	0.0065936	0.00747746	183195332	cKIWA
chr7	9000000	0.00768997	0.0072301	0.00814985	183195332	cKIWA
chr7	10000000	0.00307052	0.00274853	0.00339251	183195332	cKIWA
chr7	11000000	0.00179163	0.00154394	0.00203932	183195332	cKIWA
chr7	12000000	3.01775e-05	0	7.95908e-05	183195332	cKIWA
chr7	13000000	5.56932e-05	0	0.000161446	183195332	cKIWA
chr7	14000000	7.17026e-05	0	0.000177134	183195332	cKIWA
chr7	15000000	5.10805e-05	0	0.000159289	183195332	cKIWA
chr7	16000000	0.000115105	7.58527e-06	0.000222625	183195332	cKIWA
chr7	17000000	6.34469e-05	0	0.000169286	183195332	cKIWA
chr7	18000000	3.05792e-05	0	0.000133987	183195332	cKIWA
chr7	19000000	7.81616e-05	0	0.000181217	183195332	cKIWA
chr7	20000000	0.000131791	5.68954e-05	0.000206687	183195332	cKIWA
chr7	21000000	7.25054e-05	0	0.000176293	183195332	cKIWA
chr7	22000000	3.98892e-05	0	0.000144099	183195332	cKIWA
chr7	23000000	0.0013296	0.00112248	0.00153673	183195332	cKIWA
chr7	24000000	0.00644873	0.00602998	0.00686748	183195332	cKIWA
chr7	25000000	0.00430989	0.003957	0.00466278	183195332	cKIWA
chr7	26000000	0.00314243	0.00283088	0.00345398	183195332	cKIWA
chr7	27000000	0.0035253	0.00319887	0.00385173	183195332	cKIWA
chr7	28000000	0.00386909	0.00352261	0.00421557	183195332	cKIWA
chr7	29000000	0.0073917	0.00694093	0.00784247	183195332	cKIWA
chr7	30000000	0.00924442	0.00874385	0.00974498	183195332	cKIWA
chr7	31000000	0.00573432	0.00533368	0.00613496	183195332	cKIWA
chr7	32000000	0.010883	0.0103527	0.0114133	183195332	cKIWA
chr7	33000000	0.0104857	0.00995018	0.0110212	183195332	cKIWA
chr7	34000000	0.00805996	0.00757246	0.00854746	183195332	cKIWA
chr7	35000000	0.00914679	0.00860007	0.00969351	183195332	cKIWA
chr7	36000000	0.00883313	0.00828079	0.00938547	183195332	cKIWA
chr7	37000000	0.00829636	0.007693	0.00889973	183195332	cKIWA
chr7	38000000	0.00414631	0.0037003	0.00459231	183195332	cKIWA
chr7	38264695	0.00192678	0.00134164	0.00251192	183195332	cKIWA
chr8	1000000	0.00850164	0.0079092	0.00909407	183195332	cKIWA
chr8	2000000	0.00811172	0.00756878	0.00865467	183195332	cKIWA
chr8	3000000	0.00846762	0.00788958	0.00904567	183195332	cKIWA
chr8	4000000	0.00719921	0.00670724	0.00769118	183195332	cKIWA
chr8	5000000	0.00621043	0.00575583	0.00666504	183195332	cKIWA
chr8	6000000	0.00923	0.008711	0.009749	183195332	cKIWA
chr8	7000000	0.00550156	0.00507888	0.00592424	183195332	cKIWA
chr8	8000000	0.00474649	0.0043619	0.00513109	183195332	cKIWA
chr8	9000000	0.00579671	0.00539554	0.00619788	183195332	cKIWA
chr8	10000000	0.00459102	0.00422873	0.00495331	183195332	cKIWA
chr8	11000000	0.00564287	0.00525198	0.00603377	183195332	cKIWA
chr8	12000000	0.00689214	0.00646447	0.0073198	183195332	cKIWA
chr8	13000000	0.00431368	0.00396633	0.00466102	183195332	cKIWA
chr8	14000000	0.00428616	0.00393625	0.00463606	183195332	cKIWA
chr8	15000000	0.00447916	0.0041196	0.00483873	183195332	cKIWA
chr8	16000000	0.00361704	0.00329506	0.00393903	183195332	cKIWA
chr8	17000000	0.00445791	0.00409732	0.0048185	183195332	cKIWA
chr8	18000000	0.00607224	0.00566899	0.0064755	183195332	cKIWA
chr8	19000000	0.00694023	0.00650564	0.00737482	183195332	cKIWA
chr8	20000000	0.00487657	0.00450315	0.00524998	183195332	cKIWA
chr8	21000000	0.00213379	0.00185809	0.00240949	183195332	cKIWA
chr8	22000000	0.00208981	0.00181977	0.00235984	183195332	cKIWA
chr8	23000000	0.00482328	0.00441792	0.00522863	183195332	cKIWA
chr8	24000000	0.00606789	0.00564414	0.00649165	183195332	cKIWA
chr8	25000000	0.00673184	0.00629726	0.00716642	183195332	cKIWA
chr8	26000000	0.0056938	0.00528947	0.00609813	183195332	cKIWA
chr8	27000000	0.00731107	0.00681727	0.00780487	183195332	cKIWA
chr8	28000000	0.00620884	0.00577299	0.00664468	183195332	cKIWA
chr8	29000000	0.00588861	0.00544354	0.00633369	183195332	cKIWA
chr8	30000000	0.00259868	0.00218274	0.00301462	183195332	cKIWA
chr8	31000000	0.00166942	0.00130891	0.00202993	183195332	cKIWA
chr8	31225694	0.000361377	6.82519e-05	0.000654502	183195332	cKIWA
chr9	1000000	0.00036832	0.000203767	0.000532872	183195332	cKIWA
chr9	2000000	0.000333601	0.000186207	0.000480995	183195332	cKIWA
chr9	3000000	0.00280293	0.00244748	0.00315838	183195332	cKIWA
chr9	4000000	0.00945539	0.00890784	0.0100029	183195332	cKIWA
chr9	5000000	0.00854661	0.00798358	0.00910964	183195332	cKIWA
chr9	6000000	0.00841978	0.0078657	0.00897386	183195332	cKIWA
chr9	7000000	0.00510584	0.00470928	0.0055024	183195332	cKIWA
chr9	8000000	0.00857661	0.00809598	0.00905723	183195332	cKIWA
chr9	9000000	0.0058823	0.00546439	0.00630021	183195332	cKIWA
chr9	10000000	0.00579272	0.00538888	0.00619656	183195332	cKIWA
chr9	11000000	0.00582307	0.0054189	0.00622725	183195332	cKIWA
chr9	12000000	0.00679826	0.00637178	0.00722475	183195332	cKIWA
chr9	13000000	0.00527766	0.00488717	0.00566814	183195332	cKIWA
chr9	14000000	0.00329845	0.0029781	0.0036188	183195332	cKIWA
chr9	15000000	0.00333701	0.00299274	0.00368129	183195332	cKIWA
chr9	16000000	0.00231655	0.00202148	0.00261161	183195332	cKIWA
chr9	17000000	0.00180794	0.00154314	0.00207274	183195332	cKIWA
chr9	18000000	0.0037769	0.00342264	0.00413116	183195332	cKIWA
chr9	19000000	0.00603479	0.00561489	0.0064547	183195332	cKIWA
chr9	20000000	0.00700801	0.00655848	0.00745754	183195332	cKIWA
chr9	21000000	0.00719039	0.0067359	0.00764488	183195332	cKIWA
chr9	22000000	0.00470957	0.00432371	0.00509542	183195332	cKIWA
chr9	23000000	0.00810818	0.00758213	0.00863423	183195332	cKIWA
chr9	24000000	0.0103271	0.00965106	0.011003	183195332	cKIWA
chr9	25000000	0.00755249	0.00696557	0.00813942	183195332	cKIWA
chr9	25769210	0.00320551	0.00279593	0.00361509	183195332	cKIWA
chr10	1000000	0.00447414	0.00398293	0.00496534	183195332	cKIWA
chr10	2000000	0.00705778	0.00651567	0.00759989	183195332	cKIWA
chr10	3000000	0.00393727	0.0035747	0.00429984	183195332	cKIWA
chr10	4000000	0.0055091	0.00509736	0.00592083	183195332	cKIWA
chr10	5000000	0.00560684	0.00518357	0.00603011	183195332	cKIWA
chr10	6000000	0.00487719	0.0044812	0.00527319	183195332	cKIWA
chr10	7000000	0.00587366	0.0054484	0.00629892	183195332	cKIWA
chr10	8000000	0.00499939	0.00457977	0.00541901	183195332	cKIWA
chr10	9000000	0.00613119	0.00570772	0.00655465	183195332	cKIWA
chr10	10000000	0.00557817	0.00517661	0.00597973	183195332	cKIWA
chr10	11000000	0.00449113	0.0041328	0.00484946	183195332	cKIWA
chr10	12000000	0.00693296	0.00649553	0.00737038	183195332	cKIWA
chr10	13000000	0.00627318	0.0058565	0.00668985	183195332	cKIWA
chr10	14000000	0.00493923	0.00456565	0.0053128	183195332	cKIWA
chr10	15000000	9.7421e-05	2.00269e-05	0.000174815	183195332	cKIWA
chr10	16000000	0.000114938	3.91267e-05	0.000190749	183195332	cKIWA
chr10	17000000	0.0001926	7.95858e-05	0.000305614	183195332	cKIWA
chr10	18000000	0.000529269	0.000317237	0.0007413	183195332	cKIWA
chr10	19000000	0.000202468	8.03788e-05	0.000324558	183195332	cKIWA
chr10	20000000	0.000102644	2.29358e-05	0.000182352	183195332	cKIWA
chr10	20450569	0.000110473	4.33622e-06	0.000216609	183195332	cKIWA
chr11	1000000	0.000730861	0.000529835	0.000931887	183195332	cKIWA
chr11	2000000	0.000268249	0.000136931	0.000399567	183195332	cKIWA
chr11	3000000	0.000286583	0.000148483	0.000424683	183195332	cKIWA
chr11	4000000	0.000474095	0.00031774	0.00063045	183195332	cKIWA
chr11	5000000	0.000810358	0.000623826	0.00099689	183195332	cKIWA
chr11	6000000	0.00604643	0.00563149	0.00646137	183195332	cKIWA
chr11	7000000	0.00658875	0.00614731	0.00703019	183195332	cKIWA
chr11	8000000	0.0067455	0.00631454	0.00717645	183195332	cKIWA
chr11	9000000	0.00549404	0.0050961	0.00589199	183195332	cKIWA
chr11	10000000	0.00682708	0.00639843	0.00725573	183195332	cKIWA
chr11	11000000	0.00574685	0.00534198	0.00615172	183195332	cKIWA
chr11	12000000	0.0058446	0.00543745	0.00625175	183195332	cKIWA
chr11	13000000	0.00294228	0.00262363	0.00326092	183195332	cKIWA
chr11	14000000	0.00319922	0.00285594	0.00354251	183195332	cKIWA
chr11	15000000	0.00536757	0.00495867	0.00577646	183195332	cKIWA
chr11	16000000	0.00567661	0.00526707	0.00608615	183195332	cKIWA
chr11	17000000	0.00610176	0.00566548	0.00653804	183195332	cKIWA
chr11	18000000	0.00764429	0.00709521	0.00819338	183195332	cKIWA
chr11	19000000	0.00093236	0.000686847	0.00117787	183195332	cKIWA
chr11	20000000	0.000594732	0.000368974	0.00082049	183195332	cKIWA
chr11	20895826	0.000312406	0.000166135	0.000458677	183195332	cKIWA
chr12	1000000	0.00274182	0.00238756	0.00309607	183195332	cKIWA
chr12	2000000	0.00801141	0.00745159	0.00857122	183195332	cKIWA
chr12	3000000	0.009842	0.00925148	0.0104325	183195332	cKIWA
chr12	4000000	0.00201088	0.00172525	0.00229651	183195332	cKIWA
chr12	5000000	6.0691e-05	0	0.000168587	183195332	cKIWA
chr12	6000000	0.000160464	6.11395e-05	0.000259788	183195332	cKIWA
chr12	7000000	0.000201079	9.66971e-05	0.00030546	183195332	cKIWA
chr12	8000000	5.93549e-05	0	0.000167337	183195332	cKIWA
chr12	9000000	0.00117522	0.000962516	0.00138792	183195332	cKIWA
chr12	10000000	0.00324737	0.00291303	0.00358171	183195332	cKIWA
chr12	11000000	0.00502017	0.00461828	0.00542206	183195332	cKIWA
chr12	12000000	0.00350185	0.00315606	0.00384763	183195332	cKIWA
chr12	13000000	0.00600595	0.00560177	0.00641013	183195332	cKIWA
chr12	14000000	0.00797388	0.00750649	0.00844127	183195332	cKIWA
chr12	15000000	0.00282986	0.00249764	0.00316207	183195332	cKIWA
chr12	16000000	0.00632288	0.0058828	0.00676296	183195332	cKIWA
chr12	17000000	0.00407108	0.00370468	0.00443747	183195332	cKIWA
chr12	18000000	0.00725789	0.00676351	0.00775227	183195332	cKIWA
chr12	19000000	0.00184312	0.00154436	0.00214188	183195332	cKIWA
chr12	20000000	0.00555633	0.00506835	0.00604432	183195332	cKIWA
chr12	20804877	0.0096158	0.0087582	0.0104734	183195332	cKIWA
chr13	1000000	0.00356559	0.00315586	0.00397531	183195332	cKIWA
chr13	2000000	0.00707629	0.00653418	0.0076184	183195332	cKIWA
chr13	3000000	0.00719404	0.00668605	0.00770203	183195332	cKIWA
chr13	4000000	0.00528118	0.00484445	0.00571791	183195332	cKIWA
chr13	5000000	0.00575891	0.00533722	0.0061806	183195332	cKIWA
chr13	6000000	0.00743926	0.00696086	0.00791766	183195332	cKIWA
chr13	7000000	0.00590953	0.00545773	0.00636133	183195332	cKIWA
chr13	8000000	0.00558447	0.00517607	0.00599286	183195332	cKIWA
chr13	9000000	0.00705689	0.00659608	0.0075177	183195332	cKIWA
chr13	10000000	0.00538177	0.00496648	0.00579706	183195332	cKIWA
chr13	11000000	0.00555488	0.00514944	0.00596032	183195332	cKIWA
chr13	12000000	0.00821829	0.0077437	0.00869288	183195332	cKIWA
chr13	13000000	0.00924636	0.00875119	0.00974153	183195332	cKIWA
chr13	14000000	0.00785108	0.00738033	0.00832183	183195332	cKIWA
chr13	15000000	0.00744002	0.00696587	0.00791417	183195332	cKIWA
chr13	16000000	0.00512665	0.00467376	0.00557954	183195332	cKIWA
chr13	17000000	7.28723e-05	0	0.000157309	183195332	cKIWA
chr13	18000000	0.000540433	0.000296385	0.000784482	183195332	cKIWA
chr13	18063608	0.000287534	0	0.000868254	183195332	cKIWA
chr14	1000000	0.00157902	0.00130547	0.00185258	183195332	cKIWA
chr14	2000000	0.00636943	0.00582392	0.00691493	183195332	cKIWA
chr14	3000000	0.00607428	0.00560885	0.00653971	183195332	cKIWA
chr14	4000000	0.00913357	0.00857864	0.00968849	183195332	cKIWA
chr14	5000000	0.00965738	0.00914461	0.0101701	183195332	cKIWA
chr14	6000000	0.00766736	0.00719768	0.00813704	183195332	cKIWA
chr14	7000000	0.00574427	0.00534566	0.00614288	183195332	cKIWA
chr14	8000000	0.00653616	0.00610691	0.00696541	183195332	cKIWA
chr14	9000000	0.00651797	0.00607615	0.0069598	183195332	cKIWA
chr14	10000000	0.0059775	0.00556327	0.00639173	183195332	cKIWA
chr14	11000000	0.00817608	0.00768418	0.00866797	183195332	cKIWA
chr14	12000000	0.00562426	0.00519975	0.00604877	183195332	cKIWA
chr14	13000000	0.00544998	0.00503682	0.00586314	183195332	cKIWA
chr14	14000000	0.00592655	0.00547336	0.00637975	183195332	cKIWA
chr14	15000000	0.00742469	0.00684702	0.00800236	183195332	cKIWA
chr14	16000000	0.00711345	0.00651429	0.00771262	183195332	cKIWA
chr14	16588652	0.00189345	0.00152696	0.00225994	183195332	cKIWA
chr15	1000000	0.00454404	0.00412794	0.00496013	183195332	cKIWA
chr15	2000000	0.00705354	0.00652802	0.00757906	183195332	cKIWA
chr15	3000000	0.00551962	0.00510144	0.0059378	183195332	cKIWA
chr15	4000000	0.00744507	0.00695034	0.0079398	183195332	cKIWA
chr15	5000000	0.000757002	0.000542671	0.000971333	183195332	cKIWA
chr15	6000000	8.18644e-05	3.10926e-06	0.00016062	183195332	cKIWA
chr15	7000000	0.000101567	2.63842e-05	0.000176749	183195332	cKIWA
chr15	8000000	0.000377974	0.000249317	0.000506631	183195332	cKIWA
chr15	9000000	0.00458307	0.00420785	0.00495829	183195332	cKIWA
chr15	10000000	0.00612452	0.00563722	0.00661182	183195332	cKIWA
chr15	11000000	0.00439537	0.00401739	0.00477335	183195332	cKIWA
chr15	12000000	0.00626078	0.00581333	0.00670823	183195332	cKIWA
chr15	13000000	0.00790401	0.00726459	0.00854343	183195332	cKIWA
chr15	14000000	0.00588588	0.00530568	0.00646609	183195332	cKIWA
chr15	14319805	0.00139985	0.000915829	0.00188387	183195332	cKIWA
chr17	1000000	0.00674144	0.00623501	0.00724786	183195332	cKIWA
chr17	2000000	0.00922662	0.00862123	0.00983201	183195332	cKIWA
chr17	3000000	0.00688373	0.00638714	0.00738031	183195332	cKIWA
chr17	4000000	0.000104488	2.30483e-05	0.000185929	183195332	cKIWA
chr17	5000000	0.000475143	0.000314297	0.00063599	183195332	cKIWA
chr17	6000000	0.00123575	0.00094394	0.00152756	183195332	cKIWA
chr17	7000000	0.000687354	0.000479938	0.000894771	183195332	cKIWA
chr17	8000000	5.37276e-05	0	0.000122464	183195332	cKIWA
chr17	9000000	0.00087846	0.000668284	0.00108864	183195332	cKIWA
chr17	10000000	0.00896868	0.00829587	0.0096415	183195332	cKIWA
chr17	11000000	0.00600608	0.00549147	0.00652068	183195332	cKIWA
chr17	11726895	0.0016675	0.00133589	0.0019991	183195332	cKIWA
chr18	1000000	0.00043059	0.000242154	0.000619026	183195332	cKIWA
chr18	2000000	0.0035797	0.00309491	0.00406448	183195332	cKIWA
chr18	3000000	0.00958575	0.00886453	0.010307	183195332	cKIWA
chr18	4000000	0.00911504	0.00849306	0.00973703	183195332	cKIWA
chr18	5000000	0.00283894	0.00247424	0.00320364	183195332	cKIWA
chr18	6000000	0.000408348	0.00023083	0.000585867	183195332	cKIWA
chr18	7000000	0.000201576	8.32617e-05	0.000319891	183195332	cKIWA
chr18	8000000	0.000791115	0.000579182	0.00100305	183195332	cKIWA
chr18	9000000	0.000597548	0.000379795	0.0008153	183195332	cKIWA
chr18	10000000	0.000101593	2.39316e-05	0.000179254	183195332	cKIWA
chr18	11000000	8.18102e-05	1.41067e-05	0.000149514	183195332	cKIWA
chr18	12000000	0.000946783	0.000734637	0.00115893	183195332	cKIWA
chr18	12543585	0.00178281	0.00120016	0.00236546	183195332	cKIWA
chr19	1000000	0.00269747	0.00238208	0.00301285	183195332	cKIWA
chr19	2000000	0.00640374	0.00590975	0.00689773	183195332	cKIWA
chr19	3000000	0.00644163	0.00597399	0.00690928	183195332	cKIWA
chr19	4000000	0.00651697	0.00605927	0.00697467	183195332	cKIWA
chr19	5000000	0.00474181	0.0043263	0.00515732	183195332	cKIWA
chr19	6000000	0.00799919	0.00744494	0.00855345	183195332	cKIWA
chr19	7000000	0.00679948	0.00630911	0.00728984	183195332	cKIWA
chr19	8000000	0.00254685	0.00219413	0.00289956	183195332	cKIWA
chr19	9000000	0.00670347	0.00615631	0.00725062	183195332	cKIWA
chr19	10000000	0.00830115	0.00770845	0.00889385	183195332	cKIWA
chr19	11000000	0.00971315	0.00914221	0.0102841	183195332	cKIWA
chr19	11332392	0.00747898	0.0065997	0.00835826	183195332	cKIWA
chr20	1000000	0.0019459	0.00164847	0.00224333	183195332	cKIWA
chr20	2000000	0.00591987	0.00544138	0.00639836	183195332	cKIWA
chr20	3000000	0.00843163	0.00787453	0.00898873	183195332	cKIWA
chr20	4000000	0.00870583	0.00808098	0.00933068	183195332	cKIWA
chr20	5000000	0.00723928	0.00671921	0.00775936	183195332	cKIWA
chr20	6000000	0.00749692	0.00699315	0.00800069	183195332	cKIWA
chr20	7000000	0.00649156	0.00603447	0.00694866	183195332	cKIWA
chr20	8000000	0.003796	0.00339415	0.00419786	183195332	cKIWA
chr20	9000000	0.00566579	0.00520575	0.00612583	183195332	cKIWA
chr20	10000000	0.0071356	0.00664859	0.0076226	183195332	cKIWA
chr20	11000000	0.00707336	0.00660326	0.00754346	183195332	cKIWA
chr20	12000000	0.0061868	0.00575749	0.00661612	183195332	cKIWA
chr20	13000000	0.00655567	0.00607786	0.00703348	183195332	cKIWA
chr20	14000000	0.000233698	9.013e-05	0.000377266	183195332	cKIWA
chr20	15000000	4.87898e-05	0	0.000157016	183195332	cKIWA
chr20	15069120	7.04335e-05	0	0.000268913	183195332	cKIWA
chr21	1000000	0.00574376	0.0052277	0.00625982	183195332	cKIWA
chr21	2000000	0.00124479	0.000986278	0.00150329	183195332	cKIWA
chr21	3000000	0.00976544	0.00907556	0.0104553	183195332	cKIWA
chr21	4000000	0.00697457	0.00646473	0.00748441	183195332	cKIWA
chr21	5000000	0.00513635	0.00469859	0.00557411	183195332	cKIWA
chr21	6000000	0.00669005	0.00614578	0.00723433	183195332	cKIWA
chr21	7000000	0.00831889	0.00771162	0.00892616	183195332	cKIWA
chr21	7790416	0.00690772	0.00618702	0.00762842	183195332	cKIWA
chr22	1000000	0.00727264	0.00657678	0.00796851	183195332	cKIWA
chr22	2000000	0.00811461	0.00739037	0.00883885	183195332	cKIWA
chr22	3000000	0.00517512	0.00460866	0.00574159	183195332	cKIWA
chr22	4000000	0.00945857	0.0087217	0.0101954	183195332	cKIWA
chr22	4356307	0.00870378	0.0074956	0.00991197	183195332	cKIWA
chr23	1000000	0.00136896	0.000941292	0.00179663	183195332	cKIWA
chr23	2000000	0.000464103	0.00026284	0.000665366	183195332	cKIWA
chr23	3000000	0.000442944	0.000268319	0.000617569	183195332	cKIWA
chr23	4000000	0.000845472	0.000592129	0.00109882	183195332	cKIWA
chr23	5000000	0.0017056	0.00135555	0.00205565	183195332	cKIWA
chr23	6000000	0.00886228	0.00817456	0.00955	183195332	cKIWA
chr23	7000000	0.0053666	0.0048577	0.0058755	183195332	cKIWA
chr23	7079006	0.00153616	0.000420193	0.00265212	183195332	cKIWA
chr24	1000000	0.00268359	0.00232791	0.00303926	183195332	cKIWA
chr24	2000000	0.00826627	0.00759839	0.00893415	183195332	cKIWA
chr24	3000000	0.00686562	0.00623331	0.00749793	183195332	cKIWA
chr24	4000000	0.000383667	0.000225789	0.000541545	183195332	cKIWA
chr24	5000000	0.000791394	0.000546988	0.0010358	183195332	cKIWA
chr24	6000000	0.000990888	0.000710692	0.00127108	183195332	cKIWA
chr24	7000000	0.000502252	0.000297288	0.000707216	183195332	cKIWA
chr24	7805957	0.0020417	0.00154033	0.00254307	183195332	cKIWA
chr25	1000000	0.00697835	0.00631981	0.00763689	183195332	cKIWA
chr25	1781809	0.0139252	0.012776	0.0150744	183195332	cKIWA
chr26	1000000	0.0010378	0.000761516	0.00131407	183195332	cKIWA
chr26	2000000	0.00133519	0.000999498	0.00167088	183195332	cKIWA
chr26	3000000	0.000231733	9.09571e-05	0.000372508	183195332	cKIWA
chr26	4000000	0.00232748	0.0019302	0.00272477	183195332	cKIWA
chr26	5000000	0.00550888	0.00496634	0.00605142	183195332	cKIWA
chr26	6000000	0.00672803	0.00617876	0.0072773	183195332	cKIWA
chr26	6243642	0.0114987	0.00925012	0.0137473	183195332	cKIWA
chr27	1000000	0.000641068	0.000391647	0.00089049	183195332	cKIWA
chr27	2000000	0.00243021	0.00201854	0.00284188	183195332	cKIWA
chr27	3000000	0.00487498	0.00423007	0.00551988	183195332	cKIWA
chr27	4000000	0.00354939	0.00315315	0.00394563	183195332	cKIWA
chr27	4714420	0.00834516	0.00761966	0.00907066	183195332	cKIWA
chr28	1000000	0.00124012	0.000897224	0.00158301	183195332	cKIWA
chr28	2000000	0.00547035	0.00489055	0.00605014	183195332	cKIWA
chr28	3000000	0.00562535	0.00509635	0.00615434	183195332	cKIWA
chr28	4000000	0.0054449	0.00487229	0.0060175	183195332	cKIWA
chr28	5000000	0.00603931	0.00544717	0.00663145	183195332	cKIWA
chr28	5445509	0.000965681	0.000636748	0.00129461	183195332	cKIWA
chr29	962733	0.00546507	0.00488134	0.00604879	183195332	cKIWA
chr1	1000000	0.00530485	0.00480701	0.00580269	183194861	cKIWA
chr1	2000000	0.00952686	0.00896869	0.010085	183194861	cKIWA
chr1	3000000	0.0115856	0.0110086	0.0121625	183194861	cKIWA
chr1	4000000	0.010857	0.0102892	0.0114247	183194861	cKIWA
chr1	5000000	0.00479503	0.0043917	0.00519835	183194861	cKIWA
chr1	6000000	0.00796122	0.00744975	0.00847269	183194861	cKIWA
chr1	7000000	0.0117677	0.0112099	0.0123256	183194861	cKIWA
chr1	8000000	0.0114796	0.0109269	0.0120323	183194861	cKIWA
chr1	9000000	0.00997399	0.00945687	0.0104911	183194861	cKIWA
chr1	10000000	0.00797137	0.00749976	0.00844299	183194861	cKIWA
chr1	11000000	0.00697946	0.00652796	0.00743097	183194861	cKIWA
chr1	12000000	0.00870006	0.00819688	0.00920324	183194861	cKIWA
chr1	13000000	0.0101807	0.00965298	0.0107085	183194861	cKIWA
chr1	14000000	0.0107682	0.0102242	0.0113123	183194861	cKIWA
chr1	15000000	0.00588565	0.00542989	0.00634142	183194861	cKIWA
chr1	16000000	0.0048813	0.0044395	0.0053231	183194861	cKIWA
chr1	17000000	0.0045559	0.00417834	0.00493346	183194861	cKIWA
chr1	18000000	0.00480407	0.00442403	0.00518412	183194861	cKIWA
chr1	19000000	0.00126427	0.00104287	0.00148566	183194861	cKIWA
chr1	20000000	0.00053203	0.000374765	0.000689295	183194861	cKIWA
chr1	21000000	0.00111025	0.000894085	0.00132641	183194861	cKIWA
chr1	22000000	0.00271505	0.00240313	0.00302697	183194861	cKIWA
chr1	23000000	0.00312385	0.00278249	0.0034652	183194861	cKIWA
chr1	24000000	0.00310999	0.00277417	0.00344581	183194861	cKIWA
chr1	25000000	0.00498363	0.00458956	0.00537771	183194861	cKIWA
chr1	26000000	0.00303137	0.00270152	0.00336121	183194861	cKIWA
chr1	27000000	0.00303204	0.00268938	0.0033747	183194861	cKIWA
chr1	28000000	0.00288965	0.0025678	0.0032115	183194861	cKIWA
chr1	29000000	0.00395464	0.0035894	0.00431988	183194861	cKIWA
chr1	30000000	0.00561435	0.00520052	0.00602819	183194861	cKIWA
chr1	31000000	0.00947049	0.00896923	0.00997175	183194861	cKIWA
chr1	32000000	0.00683826	0.00639917	0.00727735	183194861	cKIWA
chr1	33000000	0.00669209	0.00624656	0.00713762	183194861	cKIWA
chr1	34000000	0.00742904	0.00697912	0.00787897	183194861	cKIWA
chr1	35000000	0.00675957	0.00631801	0.00720113	183194861	cKIWA
chr1	36000000	0.00392761	0.00356947	0.00428575	183194861	cKIWA
chr1	37000000	0.00637905	0.00594418	0.00681392	183194861	cKIWA
chr1	38000000	0.00986631	0.00936322	0.0103694	183194861	cKIWA
chr1	39000000	0.00634543	0.00592439	0.00676647	183194861	cKIWA
chr1	40000000	0.00588552	0.00547715	0.00629389	183194861	cKIWA
chr1	41000000	0.00449856	0.00412748	0.00486965	183194861	cKIWA
chr1	42000000	0.00674356	0.00629666	0.00719045	183194861	cKIWA
chr1	43000000	0.00568187	0.00526985	0.00609389	183194861	cKIWA
chr1	44000000	0.00693379	0.00649794	0.00736964	183194861	cKIWA
chr1	45000000	0.00502139	0.00462807	0.00541471	183194861	cKIWA
chr1	46000000	0.00464073	0.00426071	0.00502075	183194861	cKIWA
